V1,barcode_id,global_x,global_y,global_z,x,y,fov,gene,transcript_id
104690,6,6554.493,1283.9603,2,1425.7496,776.5216,696,PDGFRA,ENST00000257290
675138,40,6532.3755,1370.8904,4,1220.9546,1581.4304,696,NNAT,ENST00000346199
620052,38,6600.5146,1307.9285,1,1851.8724,998.44916,696,APOD,ENST00000343267
709719,40,6763.7896,1296.5955,1,1511.6815,893.51355,707,NNAT,ENST00000346199
668094,38,6688.129,1223.6844,5,811.1191,218.41238,707,APOD,ENST00000343267
594153,34,6635.707,1380.052,2,325.7352,1666.2598,707,MEIS2,ENST00000340545
668863,40,6570.385,1218.7177,3,1572.8931,172.42278,696,NNAT,ENST00000346199
412615,22,6721.1514,1343.3462,5,1116.8842,1326.3911,707,NCAM1,ENST00000316851
810320,45,6719.3804,1361.7886,1,1100.4867,1497.1539,707,CD74,ENST00000353334
107202,6,6553.899,1228.3944,3,1420.2487,262.02246,696,PDGFRA,ENST00000257290
396550,22,6606.743,1399.8503,6,1909.547,1849.5778,696,NCAM1,ENST00000316851
806433,45,6669.279,1234.964,0,636.5817,322.85187,707,CD74,ENST00000353334
820108,45,6754.9346,1214.9575,6,1429.692,137.60696,707,CD74,ENST00000353334
658846,38,6695.981,1299.3616,2,883.82477,919.1263,707,APOD,ENST00000343267
659817,38,6747.3857,1361.906,2,1359.7968,1498.2417,707,APOD,ENST00000343267
387072,22,6516.994,1401.5161,3,1078.5372,1865.0013,696,NCAM1,ENST00000316851
742084,40,6727.501,1470.3682,3,1175.6757,650.5199,706,NNAT,ENST00000346199
647467,39,6568.711,1371.7439,3,1557.3967,1589.3323,696,SEMA6A,ENST00000343348
391448,22,6575.751,1275.1918,5,1622.579,695.3317,696,NCAM1,ENST00000316851
541253,31,6754.8203,1375.1418,2,1428.6327,1620.7952,707,CNTN2,ENST00000331830
406750,22,6784.7563,1403.7045,3,1705.8215,1885.2645,707,NCAM1,ENST00000316851
787292,47,6508.156,1228.2677,0,996.69885,260.84903,696,DLL3,ENST00000356433
2488556,146,6614.446,1446.5565,1,128.8693,430.04144,706,Blank-7,Blank-7
399956,22,6755.153,1453.8921,2,1431.7118,497.96356,706,NCAM1,ENST00000316851
406813,22,6685.6787,1427.3079,4,788.4332,251.81334,706,NCAM1,ENST00000316851
392334,22,6594.423,1345.6311,5,1795.4703,1347.5479,696,NCAM1,ENST00000316851
848413,47,6640.542,1304.6613,4,370.4993,968.19745,707,DLL3,ENST00000356433
667974,38,6771.4946,1217.3895,5,1583.0272,160.12575,707,APOD,ENST00000343267
320593,18,6569.4487,1407.5221,6,1564.2273,1920.612,696,COL1A2,ENST00000297268
687106,38,6610.3105,1484.2657,6,1942.5771,779.2004,697,APOD,ENST00000343267
820183,45,6763.6606,1219.8179,6,1510.4891,182.61055,707,CD74,ENST00000353334
315687,17,6532.028,1414.7126,2,1217.7394,135.19104,697,HHIP,ENST00000296575
632568,38,6568.4126,1409.1146,5,1554.6335,1935.3577,696,APOD,ENST00000343267
838258,45,6763.421,1428.6556,4,1508.2712,264.29218,706,CD74,ENST00000353334
316479,18,6721.92,1255.1759,1,1124,510,707,COL1A2,ENST00000297268
654851,38,6716.9473,1255.6511,1,1077.9569,514.3998,707,APOD,ENST00000343267
392503,22,6777.397,1413.1304,0,1637.6785,120.539986,706,NCAM1,ENST00000316851
197836,11,6517.2886,1228.9268,2,1081.2628,266.9519,696,DRAXIN,ENST00000294485
406332,22,6779.6953,1382.8026,3,1658.9574,1691.728,707,NCAM1,ENST00000316851
403794,22,6641.78,1462.9517,3,381.9627,581.848,706,NCAM1,ENST00000316851
423873,22,6507.6587,1473.6982,2,992.09863,681.35364,697,NCAM1,ENST00000316851
343880,18,6666.1753,1348.822,6,607.8489,1377.093,707,COL1A2,ENST00000297268
343364,18,6700.312,1332.7048,6,923.92786,1227.8596,707,COL1A2,ENST00000297268
759870,45,6598.185,1258.2909,2,1830.3054,538.84155,696,CD74,ENST00000353334
709001,40,6723.3623,1256.7056,1,1137.356,524.163,707,NNAT,ENST00000346199
704192,39,6555.909,1416.1232,4,1438.8596,148.25098,697,SEMA6A,ENST00000343348
330966,18,6739.853,1483.7238,6,1290.0479,774.1821,706,COL1A2,ENST00000297268
808344,44,6542.6025,1446.35,5,1315.6494,428.12842,697,EZH2,ENST00000350995
758110,40,6705.74,1461.3422,6,974.19037,566.9459,706,NNAT,ENST00000346199
623910,35,6700.825,1333.1526,4,928.6788,1232.0057,707,TNC,ENST00000341037
661787,38,6622.7617,1273.4937,3,205.86877,679.60864,707,APOD,ENST00000343267
593808,34,6693.258,1362.4055,2,858.60876,1502.867,707,MEIS2,ENST00000340545
819029,44,6673.273,1454.5046,2,673.564,503.6353,706,EZH2,ENST00000350995
806252,45,6651.9604,1219.2451,0,476.22943,177.30754,707,CD74,ENST00000353334
834594,45,6638.821,1454.3693,2,354.56406,502.38187,706,CD74,ENST00000353334
309860,18,6555.5034,1285.9921,3,1435.1036,795.33435,696,COL1A2,ENST00000297268
812560,45,6721.2036,1353.4167,2,1117.3691,1419.6373,707,CD74,ENST00000353334
515765,31,6607.4277,1265.4014,4,1915.885,604.6801,696,CNTN2,ENST00000331830
706958,39,6652.172,1204.8164,6,478.1866,1895.707,708,SEMA6A,ENST00000343348
255989,14,6524.8516,1393.0543,6,1151.2915,1786.6517,696,IGFBP7,ENST00000295666
508545,31,6587.037,1389.683,0,1727.0829,1755.436,696,CNTN2,ENST00000331830
29598,1,6588.4253,1490.3594,5,1739.9357,835.6236,697,TLL1,ENST00000061240
246210,13,6631.014,1497.9362,2,282.279,905.77826,706,RFTN2,ENST00000295049
726967,40,6711.8447,1486.9794,0,1030.7136,804.3264,706,NNAT,ENST00000346199
412068,22,6701.524,1313.8896,5,935.15027,1053.6454,707,NCAM1,ENST00000316851
672101,38,6657.1846,1226.9055,6,524.5998,248.23647,707,APOD,ENST00000343267
852647,47,6734.549,1362.2561,6,1240.9365,1501.483,707,DLL3,ENST00000356433
799455,47,6608.87,1259.5757,6,1929.2402,550.7382,696,DLL3,ENST00000356433
406619,22,6793.695,1417.2915,4,1788.5853,159.06879,706,NCAM1,ENST00000316851
671410,38,6538.6636,1450.4849,1,1279.1787,466.41443,697,APOD,ENST00000343267
286221,17,6561.994,1229.7588,2,1495.2026,274.6555,696,HHIP,ENST00000296575
407244,22,6786.969,1234.2554,4,1726.31,316.29053,707,NCAM1,ENST00000316851
604861,34,6760.494,1466.6652,3,1481.1704,616.232,706,MEIS2,ENST00000340545
680972,40,6606.746,1287.5574,6,1909.5708,809.82764,696,NNAT,ENST00000346199
672366,40,6603.153,1405.6985,3,1876.3015,1903.7272,696,NNAT,ENST00000346199
671679,38,6564.193,1469.4117,1,1515.5623,641.6633,697,APOD,ENST00000343267
341240,18,6758.6504,1254.994,6,1464.0969,508.3155,707,COL1A2,ENST00000297268
707440,40,6720.4673,1382.1328,0,1110.5486,1685.5262,707,NNAT,ENST00000346199
592573,34,6701.7065,1303.0535,2,936.841,953.31006,707,MEIS2,ENST00000340545
308242,18,6697.081,1422.7311,1,894.01154,209.43509,706,COL1A2,ENST00000297268
665518,38,6745.013,1415.2472,1,1337.8274,140.14056,706,APOD,ENST00000343267
622050,38,6575.382,1258.6984,2,1619.1633,542.61523,696,APOD,ENST00000343267
215070,11,6577.078,1440.8846,4,1634.8704,377.52338,697,DRAXIN,ENST00000294485
117636,6,6662.847,1487.59,3,577.03156,809.9801,706,PDGFRA,ENST00000257290
23533,1,6697.981,1484.6311,2,902.3418,782.5842,706,TLL1,ENST00000061240
660649,40,6545.3887,1374.6509,0,1341.4495,1616.2495,696,NNAT,ENST00000346199
762799,45,6523.274,1385.06,3,1136.6835,1712.6306,696,CD74,ENST00000353334
311501,17,6544.833,1467.2172,0,1336.3052,621.34357,697,HHIP,ENST00000296575
214831,11,6693.662,1275.9631,2,862.35345,702.47424,707,DRAXIN,ENST00000294485
81750,4,6680.6113,1490.9897,5,741.5142,841.4605,706,CDKN1A,ENST00000244741
312880,18,6699.266,1292.5448,0,914.2436,856.00745,707,COL1A2,ENST00000297268
564886,32,6617.3857,1381.3073,5,156.08972,1677.8823,707,PTCH1,ENST00000331920
708652,39,6561.5356,1458.9371,5,1490.957,544.6762,697,SEMA6A,ENST00000343348
75665,5,6704.6396,1300.2577,0,964,927.4234,707,CCR7,ENST00000246657
160974,9,6677.1455,1242.5273,0,709.42285,392.88287,707,EGFR,ENST00000275493
168420,9,6740.5967,1234.1156,4,1296.9349,314.9969,707,EGFR,ENST00000275493
672441,40,6606.0474,1409.6284,3,1903.1044,1940.1156,696,NNAT,ENST00000346199
613797,34,6780.3584,1432.8241,6,1665.098,302.8894,706,MEIS2,ENST00000340545
829562,45,6508.279,1490.6626,5,997.8407,838.4308,697,CD74,ENST00000353334
299733,17,6504.9287,1390.288,6,966.82007,1761.0376,696,HHIP,ENST00000296575
323354,17,6567.21,1422.0372,5,1543.499,203.01123,697,HHIP,ENST00000296575
340930,18,6765.1035,1208.0176,5,1523.848,1925.3478,708,COL1A2,ENST00000297268
842620,47,6782.5645,1249.9814,1,1685.5254,461.90326,707,DLL3,ENST00000356433
862693,48,6615.1724,1368.8163,3,135.59703,1562.2258,707,SRC,ENST00000358208
402201,22,6731.888,1341.8219,2,1216.2979,1312.2772,707,NCAM1,ENST00000316851
731876,40,6758.2373,1283.1299,6,1460.2722,768.83325,707,NNAT,ENST00000346199
326326,19,6590.303,1359.854,2,1757.3243,1479.2415,696,TRIM9,ENST00000298355
341130,18,6638.177,1252.7892,6,348.60315,487.90063,707,COL1A2,ENST00000297268
727260,40,6768,1498.5911,0,1550.668,911.84265,706,NNAT,ENST00000346199
219330,11,6725.886,1436.4734,5,1160.7251,336.67886,706,DRAXIN,ENST00000294485
525729,28,6514.9688,1419.9849,3,1059.7809,184.00781,697,IGDCC3,ENST00000327987
2946509,176,6643.6196,1268.4401,2,399,632.81586,707,Blank-37,Blank-37
568408,31,6605.142,1447.772,6,1894.721,441.29575,697,CNTN2,ENST00000331830
132338,8,6539.886,1493.4912,2,1290.5005,864.6217,697,FCGR2A,ENST00000271450
719234,40,6657.43,1325.664,3,526.8753,1162.6669,707,NNAT,ENST00000346199
412105,22,6686.6455,1315.1302,5,797.38654,1065.1322,707,NCAM1,ENST00000316851
311658,17,6500.7285,1483.8236,0,927.9271,775.1071,697,HHIP,ENST00000296575
257507,14,6781.246,1421.1846,1,1673.3188,195.11542,706,IGFBP7,ENST00000295666
395048,22,6542.412,1326.0193,6,1313.8871,1165.9563,696,NCAM1,ENST00000316851
699326,39,6746.5703,1207.6448,4,1352.243,1921.8958,708,SEMA6A,ENST00000343348
415126,22,6673.3164,1474.3109,6,673.96893,687.0266,706,NCAM1,ENST00000316851
115516,6,6779.789,1378.163,4,1659.826,1648.7688,707,PDGFRA,ENST00000257290
757086,40,6690.017,1427.5369,6,828.6034,253.93372,706,NNAT,ENST00000346199
125103,6,6662.4766,1476.4695,5,573.6001,707.0137,706,PDGFRA,ENST00000257290
2422528,147,6648.468,1370.0087,5,443.88965,1573.2654,707,Blank-8,Blank-8
320748,17,6534.1577,1426.0645,4,1237.4596,240.2996,697,HHIP,ENST00000296575
621837,34,6608.217,1448.4379,5,1923.1926,447.4613,697,MEIS2,ENST00000340545
660276,40,6562.8833,1360.791,0,1503.4346,1487.917,696,NNAT,ENST00000346199
605309,34,6793.845,1355.891,5,1789.9772,1442.5466,707,MEIS2,ENST00000340545
545782,31,6718.437,1379.7802,4,1091.753,1663.7429,707,CNTN2,ENST00000331830
306549,17,6715.3374,1249.5197,5,1063.0529,457.6271,707,HHIP,ENST00000296575
404640,22,6658.4497,1286.1812,3,536.3133,797.0857,707,NCAM1,ENST00000316851
330317,18,6702.9067,1239.6548,4,947.9512,366.28522,707,COL1A2,ENST00000297268
673373,38,6622.0967,1273.3318,6,199.71135,678.11005,707,APOD,ENST00000343267
164506,9,6787.0327,1219.6539,2,1726.896,181.0919,707,EGFR,ENST00000275493
2374,0,6747.6675,1437.1572,1,1362.4056,343.01102,706,CD4,ENST00000011653
226767,11,6761.8647,1321.8231,6,1493.8611,1127.1036,707,DRAXIN,ENST00000294485
613683,34,6781.6553,1425.3788,6,1677.1039,233.95149,706,MEIS2,ENST00000340545
820952,45,6795.819,1274.9154,6,1808.2495,692.77313,707,CD74,ENST00000353334
791085,47,6556.2593,1217.9966,2,1442.1022,165.74646,696,DLL3,ENST00000356433
368481,20,6673.2783,1484.8683,5,673.6142,784.78033,706,ATOH1,ENST00000306011
691794,39,6792.3945,1409.101,3,1776.542,1935.2312,707,SEMA6A,ENST00000343348
315072,18,6553.8804,1232.3745,5,1420.0752,298.8755,696,COL1A2,ENST00000297268
877115,49,6792.807,1279.05,3,1780.363,731.0567,707,HLA-DRB1,ENST00000360004
373737,20,6622.3765,1218.6737,5,202.30319,172.01573,707,ATOH1,ENST00000306011
655026,39,6559.7295,1236.3468,6,1474.2349,335.6558,696,SEMA6A,ENST00000343348
712553,40,6709.2686,1221.0175,2,1006.8563,193.71767,707,NNAT,ENST00000346199
64324,4,6693.766,1254.7606,1,863.3194,506.15466,707,CDKN1A,ENST00000244741
543474,31,6643.6772,1374.0446,3,399.53247,1610.6349,707,CNTN2,ENST00000331830
255598,13,6501.687,1472.1388,0,936.80347,666.9139,697,RFTN2,ENST00000295049
688523,39,6688.263,1243.7892,3,812.36365,404.56757,707,SEMA6A,ENST00000343348
432804,22,6610.692,1491.8845,4,1946.1084,849.7453,697,NCAM1,ENST00000316851
724167,40,6617.7896,1342.371,4,159.8298,1317.3615,707,NNAT,ENST00000346199
820662,45,6741.2476,1258.034,6,1302.9591,536.46387,707,CD74,ENST00000353334
615328,37,6599.18,1352.081,6,1839.5194,1407.2695,696,PPP1R17,ENST00000342032
135174,8,6544.3447,1347.0709,1,1331.7828,1360.8793,696,FCGR2A,ENST00000271450
526222,32,6557.9844,1398.803,1,1458.0745,1839.8802,696,PTCH1,ENST00000331920
710092,40,6789.6816,1311.2292,1,1751.4235,1029.0122,707,NNAT,ENST00000346199
312745,18,6628.668,1450.7229,2,260.55756,468.6185,706,COL1A2,ENST00000297268
575794,32,6793.845,1432.1788,6,1789.9741,296.91492,706,PTCH1,ENST00000331920
221990,11,6661.11,1425.9061,6,560.94574,238.83409,706,DRAXIN,ENST00000294485
345515,18,6758.0513,1202.1261,6,1458.5508,1870.7975,708,COL1A2,ENST00000297268
679536,38,6546.0435,1425.5862,4,1347.5125,235.87166,697,APOD,ENST00000343267
735503,40,6555.598,1492.185,5,1435.9805,852.528,697,NNAT,ENST00000346199
707823,39,6737.7495,1422.7,3,1270.5714,209.14693,706,SEMA6A,ENST00000343348
316376,18,6742.8203,1252.2964,1,1317.5214,483.33685,707,COL1A2,ENST00000297268
348055,18,6541.866,1460.3046,5,1308.8326,557.33765,697,COL1A2,ENST00000297268
75614,4,6790.811,1486.9138,2,1761.8793,803.72046,706,CDKN1A,ENST00000244741
617122,38,6597.3276,1292.2308,0,1822.3658,853.1012,696,APOD,ENST00000343267
412349,22,6613.5176,1327.7217,5,120.27714,1181.7196,707,NCAM1,ENST00000316851
687035,38,6510.9165,1478.873,6,1022.2614,729.26825,697,APOD,ENST00000343267
271078,14,6639.604,1244.0764,4,361.8146,407.22614,707,IGFBP7,ENST00000295666
154378,9,6507.1455,1215.9274,2,987.34546,146.5867,696,EGFR,ENST00000275493
301837,17,6786.6533,1438.4664,6,1723.3845,355.1335,706,HHIP,ENST00000296575
717380,39,6744.7505,1463.9175,5,1335.3971,590.79095,706,SEMA6A,ENST00000343348
716543,39,6747.116,1425.4552,5,1357.2983,234.65817,706,SEMA6A,ENST00000343348
399522,22,6662.664,1428.668,2,575.3333,264.407,706,NCAM1,ENST00000316851
389982,22,6568.8047,1382.8228,4,1558.2644,1691.9144,696,NCAM1,ENST00000316851
673820,38,6744.905,1291.7021,6,1336.8228,848.2057,707,APOD,ENST00000343267
412684,22,6675.6,1347.4834,5,695.11346,1364.6981,707,NCAM1,ENST00000316851
170398,9,6711.0273,1237.9436,5,1023.1426,350.44116,707,EGFR,ENST00000275493
661144,38,6647.601,1414.5916,0,435.86456,134.06885,706,APOD,ENST00000343267
633794,38,6554.6694,1277.967,6,1427.3811,721.02844,696,APOD,ENST00000343267
456687,25,6721.7114,1296.5399,6,1122.0713,893,707,CD37,ENST00000323906
699660,39,6706.465,1406.6453,5,980.8974,1912.4935,707,SEMA6A,ENST00000343348
877720,47,6796.8574,1489.4019,6,1817.865,826.7577,706,DLL3,ENST00000356433
664390,38,6776.4487,1227.1039,4,1628.8966,250.07336,707,APOD,ENST00000343267
299045,17,6602.177,1337.1433,6,1867.2637,1268.9568,696,HHIP,ENST00000296575
673628,40,6610.0063,1286.0117,4,1939.76,795.51685,696,NNAT,ENST00000346199
550812,31,6753.017,1449.2001,3,1411.9377,454.5188,706,CNTN2,ENST00000331830
676098,39,6737.509,1211.9528,0,1268.3408,109.7849,707,SEMA6A,ENST00000343348
719395,40,6711.552,1334.4033,3,1028,1243.5873,707,NNAT,ENST00000346199
3567,0,6713.462,1255.1659,2,1045.6846,509.90744,707,CD4,ENST00000011653
531577,32,6596.3457,1232.9838,4,1813.2727,304.5173,696,PTCH1,ENST00000331920
732622,40,6677.4746,1312.8925,6,712.46924,1044.4124,707,NNAT,ENST00000346199
77883,4,6580.296,1393.7977,5,1664.6622,1793.5349,696,CDKN1A,ENST00000244741
805233,48,6575.218,1393.1241,1,1617.6439,1787.2985,696,SRC,ENST00000358208
396522,22,6510.5117,1398.5448,6,1018.51385,1837.4896,696,NCAM1,ENST00000316851
822496,45,6531.661,1447.7155,3,1214.3438,440.77255,697,CD74,ENST00000353334
840838,47,6622.271,1256.6107,0,201.32413,523.2848,707,DLL3,ENST00000356433
716818,40,6670.1787,1218.4791,3,644.91486,170.21431,707,NNAT,ENST00000346199
406112,22,6715.226,1370.9681,3,1062.0205,1582.1503,707,NCAM1,ENST00000316851
657979,40,6528.895,1217.33,0,1188.7317,159.57422,696,NNAT,ENST00000346199
716652,40,6767.0205,1409.7002,2,1541.5995,1940.7805,707,NNAT,ENST00000346199
323134,18,6655.9077,1339.9851,2,512.77686,1295.2695,707,COL1A2,ENST00000297268
550671,31,6709.0273,1438.5734,3,1004.6249,356.12305,706,CNTN2,ENST00000331830
533721,30,6710.445,1256.148,6,1017.7512,519,707,KCNH8,ENST00000328405
74998,4,6544.8354,1204.9165,4,1336.3254,1896.6345,695,CDKN1A,ENST00000244741
706920,40,6774.7695,1358.6025,0,1613.3469,1467.6538,707,NNAT,ENST00000346199
666464,38,6641.152,1328.9952,4,376.1497,1193.5116,707,APOD,ENST00000343267
77155,4,6697.2524,1439.7394,3,895.6003,366.9195,706,CDKN1A,ENST00000244741
779986,42,6642.488,1448.0737,2,388.5177,444.08902,706,PTPRC,ENST00000348564
576176,32,6726.6846,1463.3853,6,1168.1167,585.86285,706,PTCH1,ENST00000331920
694430,39,6676.944,1345.4958,4,707.5539,1346.2953,707,SEMA6A,ENST00000343348
67800,4,6605.8906,1310.0425,0,1901.6509,1018.02386,696,CDKN1A,ENST00000244741
316474,18,6764.23,1255.302,1,1515.7621,511.16705,707,COL1A2,ENST00000297268
320843,18,6741.6396,1248.3851,2,1306.5892,447.1217,707,COL1A2,ENST00000297268
382719,22,6540.6953,1334.088,2,1297.9924,1240.667,696,NCAM1,ENST00000316851
344524,18,6788.7803,1374.5712,6,1743.078,1615.5112,707,COL1A2,ENST00000297268
845414,47,6614.5396,1371.4056,2,129.73611,1586.2008,707,DLL3,ENST00000356433
665956,40,6581.2305,1261.5216,2,1673.3158,568.75665,696,NNAT,ENST00000346199
410970,22,6738.827,1452.7249,5,1280.5499,487.15564,706,NCAM1,ENST00000316851
655143,39,6511.0044,1244.0319,6,1023.0755,406.81357,696,SEMA6A,ENST00000343348
271327,14,6668.451,1277.5189,4,628.9197,716.8794,707,IGFBP7,ENST00000295666
343411,18,6565.4893,1431.7805,4,1527.5665,293.2264,697,COL1A2,ENST00000297268
347964,18,6545.07,1457.1112,5,1338.4973,527.77026,697,COL1A2,ENST00000297268
414064,22,6756.2446,1219.9084,6,1441.8237,183.44862,707,NCAM1,ENST00000316851
3025085,178,6653.4307,1200.0411,3,489.83987,1851.4924,708,Blank-39,Blank-39
735328,40,6725.349,1411.3984,2,1155.7538,104.50374,706,NNAT,ENST00000346199
651566,39,6570.8364,1216.3492,5,1577.0751,150.49362,696,SEMA6A,ENST00000343348
685320,38,6666.068,1474.9567,5,606.8501,693.00574,706,APOD,ENST00000343267
115127,6,6773.473,1360.9001,4,1601.3452,1488.9282,707,PDGFRA,ENST00000257290
592511,34,6633.3613,1299.9194,2,304.01193,924.2915,707,MEIS2,ENST00000340545
687150,38,6589.204,1486.7892,6,1747.1449,802.5662,697,APOD,ENST00000343267
543353,31,6668.4277,1365.5277,3,628.7042,1531.7754,707,CNTN2,ENST00000331830
409032,22,6660.3574,1338.3359,4,553.97906,1280,707,NCAM1,ENST00000316851
660728,38,6797.642,1221.3729,3,1825.1299,197.00893,707,APOD,ENST00000343267
2410709,147,6756.1885,1356.1254,2,1441.3015,1444.7164,707,Blank-8,Blank-8
98018,6,6747.662,1359.1758,0,1362.354,1472.9608,707,PDGFRA,ENST00000257290
423775,22,6575.288,1469.075,2,1618.2931,638.54553,697,NCAM1,ENST00000316851
308203,17,6548.5327,1202.8138,6,1370.5615,1877.1649,695,HHIP,ENST00000296575
374786,20,6686.921,1290.7406,5,799.93604,839.30255,707,ATOH1,ENST00000306011
756925,40,6701.8584,1421.9906,6,938.245,202.57877,706,NNAT,ENST00000346199
23329,1,6528.897,1356.7157,3,1188.7473,1450.1831,696,TLL1,ENST00000061240
72677,4,6791.5903,1225.4388,6,1769.0994,234.65651,707,CDKN1A,ENST00000244741
758263,45,6594.865,1266.0381,1,1799.5665,610.575,696,CD74,ENST00000353334
820013,45,6535.6147,1477.7031,2,1250.9485,718.43616,697,CD74,ENST00000353334
674538,38,6552.153,1486.5884,2,1404.0792,800.7067,697,APOD,ENST00000343267
312107,18,6777.7876,1415.6069,2,1641.2941,143.47086,706,COL1A2,ENST00000297268
741985,40,6730.8066,1466.5714,3,1206.2867,615.36383,706,NNAT,ENST00000346199
625018,38,6603.1714,1274.3708,3,1876.476,687.73035,696,APOD,ENST00000343267
794663,44,6719.522,1285.8667,2,1101.7958,794.1737,707,EZH2,ENST00000350995
542194,31,6723.3726,1263.5889,3,1137.451,587.8969,707,CNTN2,ENST00000331830
549500,31,6796.701,1302.7213,6,1816.4209,950.23456,707,CNTN2,ENST00000331830
723180,40,6621.673,1300.2373,4,195.78513,927.23474,707,NNAT,ENST00000346199
618757,38,6561.305,1221.0211,1,1488.8215,193.75166,696,APOD,ENST00000343267
679327,40,6547.0728,1392.2106,5,1357.0411,1778.8396,696,NNAT,ENST00000346199
664878,38,6741.823,1247.8381,4,1308.29,442.0576,707,APOD,ENST00000343267
313165,18,6688.128,1466.9513,2,811.1142,618.8822,706,COL1A2,ENST00000297268
747441,40,6667.907,1468.7323,4,623.8854,635.3724,706,NNAT,ENST00000346199
660084,40,6536.2344,1351.4633,0,1256.6863,1401.5493,696,NNAT,ENST00000346199
557032,34,6587.5913,1279.6548,0,1732.2136,736.656,696,MEIS2,ENST00000340545
808704,45,6792.5024,1232.3121,1,1777.5446,298.29807,707,CD74,ENST00000353334
818736,45,6725.6123,1283.2649,5,1158.1885,770.08295,707,CD74,ENST00000353334
221928,11,6791.8486,1373.9353,4,1771.4902,1609.623,707,DRAXIN,ENST00000294485
725800,40,6732.5312,1436.6823,0,1222.2542,338.61276,706,NNAT,ENST00000346199
340305,18,6656.348,1226.2577,6,516.85474,242.23792,707,COL1A2,ENST00000297268
810246,45,6753.7617,1355.9849,1,1418.8313,1443.4164,707,CD74,ENST00000353334
714761,40,6757.6123,1325.2295,2,1454.4867,1158.6436,707,NNAT,ENST00000346199
693316,39,6567.886,1420.0015,1,1549.759,184.1606,697,SEMA6A,ENST00000343348
663900,40,6507.1567,1362.4604,1,987.45013,1503.3746,696,NNAT,ENST00000346199
440380,22,6597.709,1437.6526,6,1825.8958,347.5977,697,NCAM1,ENST00000316851
603585,34,6787.5425,1264.0708,5,1731.6187,592.3598,707,MEIS2,ENST00000340545
672332,38,6749.434,1234.9603,6,1378.7618,322.81876,707,APOD,ENST00000343267
408618,22,6665.022,1315.2635,4,597.1659,1066.3667,707,NCAM1,ENST00000316851
521530,31,6549.074,1390.6693,6,1375.5756,1764.5679,696,CNTN2,ENST00000331830
325102,18,6697.206,1227.0037,3,895.167,249.14586,707,COL1A2,ENST00000297268
625650,38,6529.649,1319.087,3,1195.7102,1101.7692,696,APOD,ENST00000343267
669407,38,6676.627,1278.5791,5,704.6213,726.696,707,APOD,ENST00000343267
317614,18,6532.1973,1211.065,6,1219.3063,101.56455,696,COL1A2,ENST00000297268
561267,31,6544.28,1441.7213,2,1331.182,385.27032,697,CNTN2,ENST00000331830
322105,18,6696.8726,1299.2654,2,892.0826,918.2352,707,COL1A2,ENST00000297268
626981,38,6569.484,1221.5835,4,1564.5536,198.95839,696,APOD,ENST00000343267
813235,45,6658.1426,1222.0414,3,533.47156,203.19875,707,CD74,ENST00000353334
657854,40,6590.692,1211.3685,0,1760.9214,104.37523,696,NNAT,ENST00000346199
518224,29,6721.272,1255.5,4,1118,513,707,VTCN1,ENST00000328189
736654,40,6745.63,1462.9753,2,1343.5391,582.0677,706,NNAT,ENST00000346199
549598,31,6675.6616,1311.7997,6,695.68164,1034.2938,707,CNTN2,ENST00000331830
408448,22,6793.2505,1305.1674,4,1784.4679,972.88354,707,NCAM1,ENST00000316851
672841,40,6545.142,1228.7083,4,1339.1659,264.9283,696,NNAT,ENST00000346199
733251,40,6668.3774,1335.5612,6,628.2365,1254.3079,707,NNAT,ENST00000346199
280762,17,6563.802,1231.7352,0,1511.9384,292.95657,696,HHIP,ENST00000296575
329195,18,6656.2227,1394.2283,3,515.69415,1797.5212,707,COL1A2,ENST00000297268
638384,39,6526.4746,1383.2758,0,1166.3182,1696.1094,696,SEMA6A,ENST00000343348
730163,40,6634.1646,1412.9768,1,311.4507,119.11807,706,NNAT,ENST00000346199
568698,31,6600.371,1477.7906,6,1850.5472,719.2457,697,CNTN2,ENST00000331830
308742,18,6708.2417,1452.2921,1,997.3492,483.1481,706,COL1A2,ENST00000297268
622379,38,6605.5767,1284.9016,2,1898.7437,785.2381,696,APOD,ENST00000343267
308677,18,6513.0024,1407.6288,2,1041.5779,1921.6003,696,COL1A2,ENST00000297268
26178,1,6562.596,1457.9346,4,1500.7784,535.394,697,TLL1,ENST00000061240
665470,40,6554.015,1229.3369,2,1421.3228,270.74966,696,NNAT,ENST00000346199
627256,38,6561.6934,1234.8672,4,1492.4176,321.95605,696,APOD,ENST00000343267
21694,1,6795.3237,1202.5918,3,1803.6661,1875.1091,708,TLL1,ENST00000061240
341285,18,6761.2886,1255.4545,6,1488.5251,512.5792,707,COL1A2,ENST00000297268
397210,22,6706.31,1231.6028,1,979.46533,291.7298,707,NCAM1,ENST00000316851
680333,38,6579.355,1475.604,4,1655.9497,699,697,APOD,ENST00000343267
272094,14,6687.2944,1380.0608,4,803.3941,1666.3413,707,IGFBP7,ENST00000295666
315130,18,6576.117,1233.7747,5,1625.9703,311.83966,696,COL1A2,ENST00000297268
341015,18,6678.499,1250.1768,6,721.9571,463.71112,707,COL1A2,ENST00000297268
675609,38,6785.3022,1384.731,6,1710.872,1709.5831,707,APOD,ENST00000343267
314873,18,6587.113,1225.0377,5,1727.7847,230.94287,696,COL1A2,ENST00000297268
131491,8,6529.0967,1451.1361,2,1190.5984,472.44437,697,FCGR2A,ENST00000271450
688034,39,6718.645,1216.8307,3,1093.6754,154.95114,707,SEMA6A,ENST00000343348
